row,model_run,model_error,timestep,runtime_yr,AHe_data_file,AHe_method,AHe_timestep_reduction,K_air,K_solids,K_water,Kelvin,My,N_outputs,T0,T_change_report,T_surface,Th232,U238,add_exhumation,air_height,air_temperature,alpha_ejection,analyse_borehole_temp,aquifer_bottoms,aquifer_fluxes,aquifer_left_bnds,aquifer_tops,borehole_names,borehole_xs,c_air,c_f,c_s,calculate_he_ages,cellsize,cellsize_air,cellsize_base,cellsize_fault,cellsize_fine,cellsize_surface,day,degree_symbol,dt,durations,dz,exhumation_rate,exhumation_steps,fault_angles,fault_bottoms,fault_buffer_zone,fault_fluxes,fault_segments,fault_widths,fault_xs,layer_bottom,min_layer_thickness,model_AHe_samples,n_iterations_steady_state,output_fn_adj,output_folder,partial_reset_limit,porosities,profile_number,ra,radius,report_borehole_xcoords,reset_limit,rho_air,rho_f,rho_s,save_AHe_ages,steady_state,stopping_distance,t0,target_zs,temperature_file,thermal_gradient,total_depth,use_mesh_with_buffer,vapour_correction,variable_K_air,width,year,z_fine,surface_elevation,max_surface_temperature,T_change_avg,ME_temperature_85-18,MAE_temperature_85-18,RMSE_temperature_85-18,R2_temperature_85-18,output_timestep,T_change_max,T_change_min,max_temperature_layer_0,lowest_age_surface,highest_age_surface,x_lowest_age_surface,x_min_partial_reset_surface,x_max_partial_reset_surface,x_min_full_reset_surface,x_max_full_reset_surface
134,12,,23,23000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,17.8,41.3950201057018,42.6796477309504,19.8356928854546,19.8843141763315,29.3656039221168,0.13363949452577,2,96.0581192087214,-0.1515082917596,78.6367913383007,12.6465592086979,12.7784520646671,5007.29788014751,,,,
135,12,,45,45000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,15.6,46.1969735932678,54.1239711018085,36.2217708494842,36.2217708494842,42.0047287934568,-0.77262611167635,3,112.313892431223,-0.2822242372256,87.1479362827416,12.2656899121396,12.7965411406202,5006.29788014751,,,,
136,12,,67,67000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,13.4,49.0544672531897,61.1138502392045,45.7843583505938,45.7843583505938,50.3366255807278,-1.54559300621366,4,121.480309132089,-0.41057363987502,90.6770705981188,11.5434995238518,12.8146150286738,5005.29788014751,,,,
137,12,,89,89000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,11.2,51.1053805662407,66.2597429740889,52.511539111117,52.511539111117,56.4104530424799,-2.19698020824216,5,127.784236631099,-0.53999981091878,91.8504497132961,10.3907921084831,12.8326729215852,5005.29788014751,,,,
138,12,,111,111000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,9,52.6843736013365,70.4204220786785,57.7708058750802,57.7708058750802,61.2457075777863,-2.76853094069678,6,132.626764084931,-0.67044931741767,91.2952726328043,8.8220381228236,12.8507127430381,5004.29788014751,5000.29788014751,5008.29788014751,,
139,12,,133,133000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,6.8,53.9029140396156,73.9357861099344,62.116467556952,62.116467556952,65.2856889886238,-3.28209951461155,7,136.580191295994,-0.80170551411024,88.8523365461186,6.97346013082667,12.8687334258196,5003.29788014751,4996.29788014751,5010.29788014751,,
140,12,,155,155000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,4.6,54.9036450405558,76.9648030084275,65.8011148568534,65.8011148568534,68.7388670758848,-3.74706865074879,8,139.905967123604,-0.93357214540936,83.775243406524,5.02148584367482,12.8867339639739,5002.29788014751,4993.29788014751,5011.29788014751,,
141,12,,177,177000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,2.4,55.8110817612609,79.5964297684444,68.976252407888,68.976252407888,71.7311060861422,-4.16934868920884,9,142.739818469109,-1.06589980114957,74.3140992133301,3.1742266304292,12.9047133413008,5001.29788014751,4989.29788014751,5012.29788014751,,
142,12,,200,200000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-3.168808781402895e-06]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,0.1,56.85821330206,81.9932523590921,71.8602861699111,71.8602861699111,74.4611850180368,-4.5703265995851,10,145.27449968994,-1.19657551150839,56.85821330206,1.6688428290137,12.9234939549202,5000.29788014751,4986.29788014751,5013.29788014751,,
143,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
144,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
145,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
146,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
147,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
148,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
149,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
150,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
151,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
152,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
153,,"Solver: No improvement during iteration. Iterative solver gives up.",,,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[10.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,,,,,,,,,,,,,,,,,,
154,14,,0,0,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,20,10.1078254548514,0,-45.1478538181429,45.1478538181429,48.1999232045973,-1.33406778762157,0,0,0,11.5433162833459,12.7319952741284,12.7603797195251,5009.29788014751,,,,
155,14,,1,1000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,20,39.9694273432547,23.6179989184947,-12.8987652792007,24.2657851411899,25.5660388723745,0.34332926477593,1,76.7098260092123,-0.11337271325462,86.3276102825732,12.7319952741284,12.7603797195251,5009.29788014751,,,,
156,14,,23,23000,model_parameters/AHe_data.csv,RDAAM,1,100,"[4.44, 2.26, 1.5, 1.6, 2.0]",0.58,273.15,31557600000000,[10],10,"[10.0, 25.0, 50.0]",10,0.0001613,8.98E-06,TRUE,40,10,TRUE,TRUE,[-200.0],[[-7.922021953507237e-06]],"[-1000.0, -1000.0]",[-10.0],['85-18'],[-250.0],1000,4000,900,TRUE,100,10,500,2.5,100,50,86400,°,31557600000,[6311520000000.0],1.8,0.0001,10,[-65.0],[-5000.0],20,[[[-1.2041473369331001e-05]]],[[5000.0]],[20.0],[5000.0],"[[-20230, -20000], [-1180.0, -950], [-950.0, -720], [-780.0, -550], [-600.0, -370]]",1,FALSE,10,bw_sens,model_output,0.75,"[0.08, 0.05, 0.2, 0.05, 0.05]",1,80,0.0001,FALSE,0.1,1.29,1000,2650,FALSE,FALSE,2.1E-05,482831280000000,[0.0],model_parameters/temperature_data.csv,0.04,8000,FALSE,TRUE,TRUE,2000,31557600,-200,17.8,102.948401292631,79.9276694814424,77.9598045711347,77.9598045711347,83.3442647137937,-5.97866275272955,2,173.927324212694,-0.1480641832525,129.426159340425,1.80115414882229,12.7784512206992,5009.29788014751,4998.29788014751,5019.29788014751,,
